,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,r_3,r_4,,,,,,blank
B,,,,,r_3,r_4,,,,,,blank
C,,,,,r_3,r_4,,,,,,blank
D,,,r_1,r_2,,c_1,c_2,c_3,c_4,c_5,c_6,
E,,,r_1,r_2,,c_1,c_2,c_3,c_4,c_5,c_6,
F,,,r_1,r_2,,c_1,c_2,c_3,c_4,c_5,c_6,
G,,,r_5,r_5,r_5,,,,,,,
H,,,r_6,r_6,r_6,,,,,,,
