,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,,,,,,,,,,,,
C,p20_1,,p20_1,p20_2,p20_3,p20_4,p20_5,p20_6,BL,TJ1,blank,
D,p20_1,,p20_1,p20_2,p20_3,p20_4,p20_5,p20_6,BL,TJ2,blank,
E,p20_1,,p20_1,p20_2,p20_3,p20_4,p20_5,p20_6,BL,TJ3,blank,
F,p20_1,,p20_1,p20_2,p20_3,p20_4,p20_5,p20_6,BL,TJ4,blank,
G,,,,,,,,,,,,
H,,,,,,,,,,,,
