,1,2,3,4,5,6,7,8,9,10,11,12
A,mod2,mod2,mod2,mod2,mod2,mod2,mod2,mod2,pyc,,,
B,mod2_cofactors,mod2_cofactors,mod2_cofactors,mod2_cofactors,mod2_cofactors,mod2_cofactors,mod2_cofactors,mod2_cofactors,pyc_neg,,,
C,mod2_glyA,mod2_glyA,mod2_glyA,mod2_glyA,mod2_glyA,mod2_glyA,mod2_glyA,mod2_glyA,pyc_noB,,,
D,mod2_glyA_cofactors,mod2_glyA_cofactors,mod2_glyA_cofactors,mod2_glyA_cofactors,mod2_glyA_cofactors,mod2_glyA_cofactors,mod2_glyA_cofactors,mod2_glyA_cofactors,pyc_noA,,,
E,mod2_neg,mod2_neg,mod2_neg,mod2_neg,mod2_neg,mod2_neg,mod2_neg,mod2_neg,fdh,,,
F,,,,,fdh_neg,pyc_noA,pyc_noB,pyc_neg,pyc,,,
G,,,,,,,,,,,,
H,,,,,,,,,,,,
