"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\hydrogel_7.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\hydrogel_7.d" ,"1" ,4.337,4.343,4.365,611.05,618.81,100.00,100.00,100.00,0.028,0.028,0.00,0.00,4.332,4.332,4.354,4.371,0.00,0.00,1.33,611.05,,,  ,248.9741,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\hydrogel_8.d"," -ESI EIC(472.1580) Scan Frag=175.0V hydrogel_8.d "
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\hydrogel_8.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\hydrogel_8.d" ,"1" ,4.315,4.343,4.382,555.91,1343.75,100.00,100.00,100.00,0.066,1.735,0.00,0.00,0.543,4.338,4.349,6.554,0.00,0.00,0.02,555.91,,,  ,248.9741,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\hydrogel_9.d"," -ESI EIC(472.1580) Scan Frag=175.0V hydrogel_9.d "
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\hydrogel_9.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\hydrogel_9.d" ,"1" ,4.331,4.336,4.375,559.25,993.19,100.00,100.00,100.00,0.044,2.136,0.00,0.00,1.860,4.331,4.375,4.419,0.00,0.00,0.02,559.25,,,  ,248.9741,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_0.d"," -ESI EIC(472.1580) Scan Frag=175.0V std_0.d "
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_0.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_0.d" ,"1" ,3.150,3.156,3.167,333.66,181.30,100.00,100.00,100.00,0.017,2.331,0.00,0.00,0.546,3.150,3.167,3.682,0.00,0.00,0.00,333.66,,,  ,141.0154,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_1.d"," -ESI EIC(472.1580) Scan Frag=175.0V std_1.d "
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_1.d" ,"1" ,4.613,4.685,4.857,166461.68,560228.45,100.00,100.00,100.00,0.244,0.047,5734.66,1681.75,4.586,4.624,5.079,6.558,278.04,285.06,1.31,166741.80,,,  ,472.1575,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_2.d"," -ESI EIC(472.1580) Scan Frag=175.0V std_2.d "
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_2.d" ,"1" ,4.424,4.491,4.613,234424.96,776028.85,100.00,100.00,100.00,0.188,0.043,11163.92,12129.14,4.413,4.441,4.585,4.629,1231.24,1717.92,2.15,235827.97,,,  ,472.1575,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_3.d"," -ESI EIC(472.1580) Scan Frag=175.0V std_3.d "
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_3.d" ,"1" ,4.437,4.494,4.633,409585.25,1321031.69,100.00,100.00,100.00,0.196,0.048,14750.66,11558.36,4.389,4.433,4.611,4.655,14750.66,10484.06,1.43,423085.75,,,  ,472.1575,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_4.d"," -ESI EIC(472.1580) Scan Frag=175.0V std_4.d "
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_4.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230209_hydrogel\std_4.d" ,"1" ,4.407,4.479,4.634,692213.83,2417902.35,100.00,100.00,100.00,0.227,0.049,18923.02,13700.05,4.257,4.302,4.606,4.645,429.14,582.16,1.32,692691.50,,,  ,472.1575,,,,,,,,,,,,

