Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Well,Transfer Volume
Source[2],6RES_AQ_BP2,A2,Destination[1],C10,18700.0
Source[2],6RES_AQ_BP2,A2,Destination[1],C11,18700.0
Source[2],6RES_AQ_BP2,A2,Destination[1],C12,18700.0
Source[2],6RES_AQ_BP2,A2,Destination[1],D10,18775.0
Source[2],6RES_AQ_BP2,A2,Destination[1],D11,18775.0
Source[2],6RES_AQ_BP2,A2,Destination[1],D12,18775.0
Source[2],6RES_AQ_BP2,A2,Destination[1],E10,18825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],E11,18825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],E12,18825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F1,19575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F2,19575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F3,19575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F4,20025.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F5,20025.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F6,20025.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F7,18575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F8,18575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F9,18575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F10,18825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F11,18825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F12,18825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G1,19825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G2,19825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G3,19825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G4,20075.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G5,20075.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G6,20075.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G7,18700.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G8,18700.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G9,18700.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G10,18325.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G11,18325.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G12,18325.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H1,19950.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H2,19950.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H3,19950.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H4,18325.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H5,18325.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H6,18325.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H7,18775.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H8,18775.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H9,18775.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H10,18575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H11,18575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],H12,18575.0
