"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_1.d"," -ESI EIC(426.0216) Scan Frag=175.0V acs_1.d "
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_1.d" ,"1" ,4.850,5.138,5.659,729748,9758323,100.00,100.00,100.00,0.809,,13271,30927,13271,5539,,740265,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_2.d"," -ESI EIC(426.0216) Scan Frag=175.0V acs_2.d "
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_2.d" ,"1" ,4.850,5.138,5.731,670367,9050119,100.00,100.00,100.00,0.881,,6654,29124,6654,10149,,678165,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_3.d"," -ESI EIC(426.0216) Scan Frag=175.0V acs_3.d "
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_3.d" ,"1" ,4.834,5.138,5.692,772429,9213502,100.00,100.00,100.00,0.859,,3784,44651,3784,44651,,790714,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_1.d"," -ESI EIC(426.0216) Scan Frag=175.0V acs_neg_1.d "
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_1.d" ,"1" ,4.786,5.063,5.517,529394,5076160,100.00,100.00,100.00,0.731,,6708,13528,6708,13528,,538685,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_2.d"," -ESI EIC(426.0216) Scan Frag=175.0V acs_neg_2.d "
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_2.d" ,"1" ,4.805,5.076,5.447,571040,5506308,100.00,100.00,100.00,0.643,,8693,28357,8693,4324,,577888,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_3.d"," -ESI EIC(426.0216) Scan Frag=175.0V acs_neg_3.d "
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\231114_mod3\acs_neg_3.d" ,"1" ,4.799,5.076,5.552,853256,7411127,100.00,100.00,100.00,0.753,,4488,21517,4488,21517,,864004,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\231114_mod3\blank1.d"," -ESI EIC(426.0216) Scan Frag=175.0V blank1.d "
"No integration results available"
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_1.d"," -ESI EIC(426.0216) Scan Frag=175.0V mod3_1.d "
"No integration results available"
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_2.d"," -ESI EIC(426.0216) Scan Frag=175.0V mod3_2.d "
"No integration results available"
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_3.d"," -ESI EIC(426.0216) Scan Frag=175.0V mod3_3.d "
"No integration results available"
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d"," -ESI EIC(426.0216) Scan Frag=175.0V mod3_acs_1.d "
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_1.d" ,"1" ,4.754,5.037,5.402,800807,8506028,100.00,100.00,100.00,0.648,,5268,31309,5268,31309,,817426,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d"," -ESI EIC(426.0216) Scan Frag=175.0V mod3_acs_2.d "
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_2.d" ,"1" ,4.763,5.057,5.384,1328984,12969468,100.00,100.00,100.00,0.620,,7625,75613,7625,75613,,1368781,,,MM,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d"," -ESI EIC(426.0216) Scan Frag=175.0V mod3_acs_3.d "
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\231114_mod3\mod3_acs_3.d" ,"1" ,4.790,5.072,5.455,957299,10273803,100.00,100.00,100.00,0.665,,9156,49027,9156,49027,,983400,,,MM,,,,,M,,,,,,,,

