,1,2,3,4,5,6,7,8,9,10,11,12
A,neg,neg,neg,,,,,,,,,
B,mod1,mod1,mod1,,,,,,,,,
C,mod1_aw,mod1_aw,mod1_aw,,,,,,,,,
D,mod1_ca,mod1_ca,mod1_ca,,,,,,,,,
E,,,,,,,,,,,,
F,,,,,,,,,,,,
G,,,,,,,,,,,,
H,Std_1,Std_2,Std_3,Std_4,Std_5,,,,,,,
