Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Well,Transfer Volume
Source[1],384PP_AQ_BP,A1,Destination[1],A1,600
Source[1],384PP_AQ_BP,M1,Destination[1],C8,1250
Source[1],384PP_AQ_BP,J1,Destination[1],C8,500
Source[1],384PP_AQ_BP,H1,Destination[1],C8,1000
Source[1],384PP_AQ_BP,G1,Destination[1],C8,400
Source[1],384PP_AQ_BP,F1,Destination[1],C8,100
Source[1],384PP_AQ_BP,E2,Destination[1],C8,2500
Source[1],384PP_AQ_BP,D1,Destination[1],C8,500
Source[1],384PP_AQ_BP,C1,Destination[1],C8,250
Source[1],384PP_AQ_BP,A1,Destination[1],C8,600
Source[1],384PP_AQ_BP,P1,Destination[1],B8,1000
Source[1],384PP_AQ_BP,O1,Destination[1],B8,500
Source[1],384PP_AQ_BP,N1,Destination[1],C8,500
Source[1],384PP_AQ_BP,N1,Destination[1],B8,500
Source[1],384PP_AQ_BP,J1,Destination[1],B8,500
Source[1],384PP_AQ_BP,H1,Destination[1],B8,1000
Source[1],384PP_AQ_BP,G1,Destination[1],B8,400
Source[1],384PP_AQ_BP,F1,Destination[1],B8,100
Source[1],384PP_AQ_BP,E2,Destination[1],B8,2500
Source[1],384PP_AQ_BP,D1,Destination[1],B8,500
Source[1],384PP_AQ_BP,C1,Destination[1],B8,250
Source[1],384PP_AQ_BP,A1,Destination[1],B8,600
Source[1],384PP_AQ_BP,P1,Destination[1],A8,1000
Source[1],384PP_AQ_BP,O1,Destination[1],A8,500
Source[1],384PP_AQ_BP,N1,Destination[1],A8,500
Source[1],384PP_AQ_BP,M1,Destination[1],B8,1250
Source[1],384PP_AQ_BP,M1,Destination[1],A8,1250
Source[1],384PP_AQ_BP,O1,Destination[1],C8,500
Source[1],384PP_AQ_BP,A1,Destination[1],A9,600
Source[1],384PP_AQ_BP,D1,Destination[1],C9,500
Source[1],384PP_AQ_BP,C1,Destination[1],C9,250
Source[1],384PP_AQ_BP,A1,Destination[1],C9,600
Source[1],384PP_AQ_BP,P1,Destination[1],B9,1000
Source[1],384PP_AQ_BP,O1,Destination[1],B9,500
Source[1],384PP_AQ_BP,N1,Destination[1],B9,500
Source[1],384PP_AQ_BP,J1,Destination[1],B9,500
