,1,2,3,4,5,6,7,8,9,10,11,12
A,ftl,ftl,ftl,ftl_fch,ftl_fch,ftl_fch,mtda,mtda,mtda,metf,metf,metf
B,ftl,ftl,ftl,ftl_fch,ftl_fch,ftl_fch,mtda,mtda,mtda,metf,metf,metf
C,ftl,ftl,ftl,ftl_fch,ftl_fch,ftl_fch,mtda,mtda,mtda,metf,metf,metf
D,ftl,ftl,ftl,ftl_fch,ftl_fch,ftl_fch,mtda,mtda,mtda,metf,metf,metf
E,full,full,full,Std_1,Std_2,Std_3,Std_4,Std_5,,,,
F,full,full,full,,,,,,,,,
G,full,full,full,,,,,,,,,
H,full,full,full,,,,,,,,,
