,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,,,,,,,,,,,,
C,mod1,mod1_neg,mod3,mod3_neg,full,full_neg,mod1_MC,,,,,
D,mod1,mod1_neg,mod3,mod3_neg,full,full_neg,mod1_MC,,,,,
E,mod1,mod1_neg,mod3,mod3_neg,full,full_neg,mod1_MC,,,,,
F,,,,,,,,,,,,
G,,,,,,,,,,,,
H,,,,,,,,,,,,
