Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Well,Transfer Volume
Source[1],384PP_AQ_BP,A1,Destination[1],H7,1450.0
Source[1],384PP_AQ_BP,A2,Destination[1],H7,400.0
Source[1],384PP_AQ_BP,A3,Destination[1],H7,400.0
Source[1],384PP_AQ_BP,A5,Destination[1],H7,700.0
Source[1],384PP_AQ_BP,A6,Destination[1],H7,325.0
Source[1],384PP_AQ_BP,A7,Destination[1],H7,1250.0
Source[1],384PP_AQ_BP,A8,Destination[1],H7,475.0
Source[1],384PP_AQ_BP,A1,Destination[1],H8,200.0
Source[1],384PP_AQ_BP,A2,Destination[1],H8,400.0
Source[1],384PP_AQ_BP,A3,Destination[1],H8,400.0
Source[1],384PP_AQ_BP,A5,Destination[1],H8,525.0
Source[1],384PP_AQ_BP,A6,Destination[1],H8,250.0
Source[1],384PP_AQ_BP,A7,Destination[1],H8,1125.0
Source[1],384PP_AQ_BP,A8,Destination[1],H8,400.0
Source[1],384PP_AQ_BP,A10,Destination[1],H8,1000.0
Source[1],384PP_AQ_BP,A11,Destination[1],H8,700.0
Source[1],384PP_AQ_BP,A1,Destination[1],H9,1925.0
Source[1],384PP_AQ_BP,A2,Destination[1],H9,400.0
Source[1],384PP_AQ_BP,A3,Destination[1],H9,400.0
Source[1],384PP_AQ_BP,A5,Destination[1],H9,700.0
Source[1],384PP_AQ_BP,A6,Destination[1],H9,325.0
Source[1],384PP_AQ_BP,A7,Destination[1],H9,1250.0
Source[1],384PP_AQ_BP,A1,Destination[1],H10,175.0
Source[1],384PP_AQ_BP,A2,Destination[1],H10,400.0
Source[1],384PP_AQ_BP,A3,Destination[1],H10,400.0
Source[1],384PP_AQ_BP,A5,Destination[1],H10,700.0
Source[1],384PP_AQ_BP,A6,Destination[1],H10,325.0
Source[1],384PP_AQ_BP,A7,Destination[1],H10,1250.0
Source[1],384PP_AQ_BP,A10,Destination[1],H10,1025.0
Source[1],384PP_AQ_BP,A11,Destination[1],H10,725.0
Source[1],384PP_AQ_BP,A1,Destination[1],H11,200.0
Source[1],384PP_AQ_BP,A2,Destination[1],H11,400.0
Source[1],384PP_AQ_BP,A3,Destination[1],H11,400.0
Source[1],384PP_AQ_BP,A4,Destination[1],H11,4000.0
Source[1],384PP_AQ_BP,A1,Destination[1],H12,3325.0
Source[1],384PP_AQ_BP,A2,Destination[1],H12,400.0
Source[1],384PP_AQ_BP,A3,Destination[1],H12,800.0
Source[1],384PP_AQ_BP,A8,Destination[1],H12,475.0
