Source Plate Name,Source Plate Type,Source Well,Destination Plate Name,Destination Well,Transfer Volume
Source[2],6RES_AQ_BP2,A2,Destination[1],A1,10575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],A2,10575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],A3,10575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],A4,18650.0
Source[2],6RES_AQ_BP2,A2,Destination[1],B4,18650.0
Source[2],6RES_AQ_BP2,A2,Destination[1],C4,18650.0
Source[2],6RES_AQ_BP2,A2,Destination[1],B1,10575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],B2,10575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],B3,10575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],C1,10575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],C2,10575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],C3,10575.0
Source[2],6RES_AQ_BP2,A2,Destination[1],D1,11825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],D2,11825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],D3,11825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],D4,18650.0
Source[2],6RES_AQ_BP2,A2,Destination[1],E4,18650.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F4,18650.0
Source[2],6RES_AQ_BP2,A2,Destination[1],E1,11825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],E2,11825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],E3,11825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F1,11825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F2,11825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],F3,11825.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G1,20000.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G2,19800.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G3,19600.0
Source[2],6RES_AQ_BP2,A2,Destination[1],G4,19000.0
