,1,2,3,4,5,6,7,8,9,10,11,12
A,full_complex_mod1_lplA,full_complex_mod1_lplA_DTT,,full_complex_mod1_lplA,full_complex_mod1_lplA_DTT,,full_complex_mod1_lplA,full_complex_mod1_lplA_DTT,,,,
B,full_complex_lplA,full_complex_lplA_DTT,,full_complex_lplA,full_complex_lplA_DTT,,full_complex_lplA,full_complex_lplA_DTT,,,,
C,full_complex_mod1,full_complex_mod1_DTT,,full_complex_mod1,full_complex_mod1_DTT,,full_complex_mod1,full_complex_mod1_DTT,,,,
D,full_complex,full_complex_DTT,,full_complex,full_complex_DTT,,full_complex,full_complex_DTT,,,,
E,Hprot_mod1,Hprot_mod1_DTT,,Hprot_mod1,Hprot_mod1_DTT,,Hprot_mod1,Hprot_mod1_DTT,,,,
F,Hprot,Hprot_DTT,,Hprot,Hprot_DTT,,Hprot,Hprot_DTT,,,,
G,,,,,,,,,,,,
H,,,,,,,,,,,,
