,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,to_mal,to_mal,to_mal,,,,,,
B,,,,to_pyr,to_pyr,to_pyr,,,,,,
C,,,,no_pathway,no_pathway,no_pathway,,,,,,
D,,,,std_1,,,,,,,,
E,,,,std_2,,,,,,,,
F,,,,std_3,,,,,,,,
G,,,,std_4,,,,,,,,
H,,,,,,,,,,,,
