"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_15.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_15.d" ,"1" ,4.086,4.186,4.358,9029.91,77110.35,100.00,100.00,100.00,0.271,0.169,0.00,2008.88,0.063,4.108,4.280,4.402,0.00,0.00,2.36,9029.91,,,  ,248.9749,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_16.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_16.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_16.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_16.d" ,"1" ,4.050,4.183,4.388,8342.26,71105.55,100.00,100.00,100.00,0.338,0.140,623.45,0.00,0.066,4.056,4.283,4.405,0.00,0.00,2.32,8342.26,,,  ,248.9749,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_17.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_17.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_17.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_17.d" ,"1" ,4.311,4.378,4.910,111590.14,1270261.70,100.00,100.00,100.00,0.598,0.108,2017.82,5631.61,4.300,4.322,5.031,5.381,0.00,0.00,2.17,111590.14,,,  ,85.0300,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_18.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_18.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_18.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_18.d" ,"1" ,4.598,4.693,6.404,9184.44,393538.93,100.00,100.00,100.00,1.806,0.490,2305.19,2733.75,4.482,4.682,5.141,6.000,0.00,0.00,1.76,9184.44,,,  ,248.9749,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_2.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_2.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_2.d" ,"1" ,4.317,4.384,4.755,227648.56,1973087.85,100.00,100.00,100.00,0.438,0.028,11069.92,0.00,4.262,4.290,5.065,5.082,0.00,0.00,0.11,227648.56,,,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_3.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_3.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_3.d" ,"1" ,4.157,4.267,4.533,34576.37,236403.61,100.00,100.00,100.00,0.377,0.062,0.00,6082.30,4.146,4.157,4.339,4.694,0.00,0.00,1.21,34576.37,,,  ,146.0429,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_4.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_4.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_4.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_4.d" ,"1" ,4.176,4.281,4.375,10389.33,74214.33,100.00,100.00,100.00,0.199,0.121,0.00,0.00,4.170,4.176,4.796,4.796,0.00,0.00,0.89,10389.33,,,  ,248.9749,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_5.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_5.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_5.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_5.d" ,"1" ,4.139,4.228,4.388,10290.14,65101.80,100.00,100.00,100.00,0.249,0.128,1750.96,3555.28,0.066,4.139,4.388,5.109,323.66,539.43,5.33,10690.51,,,  ,,,,,M,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_6.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_6.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_6.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_6.d" ,"1" ,4.138,4.221,4.515,10009.84,91391.32,100.00,100.00,100.00,0.377,0.132,0.00,0.00,0.065,4.160,4.969,4.975,0.00,0.00,3.65,10009.84,,,  ,248.9749,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_7.d"," -ESI EIC(133.0136) Scan Frag=175.0V hydrogel_rerun_7.d "
"D:\Projects\Marchand\Data\Carothers\040623\hydrogel_rerun_7.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
