"D:\Projects\Marchand\Data\Carothers\230117\24_1_1.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_1_1.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_1_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_1_1.d" ,"1" ,0.740,0.778,0.835,2477.61,8219.09,100.00,100.00,100.00,0.047,,805.83,1046.24,,,,,5.15,7.72,0.67,2257.51,,,  ,134.0412,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\24_1_2.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_1_2.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_1_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_1_2.d" ,"1" ,0.659,0.721,0.752,2286.89,8399.57,100.00,100.00,100.00,0.049,,782.16,835.02,,,,,0.00,0.00,1.86,2341.83,,,  ,248.9724,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\24_1_3.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_1_3.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_1_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_1_3.d" ,"1" ,0.659,0.710,0.836,2957.26,16188.25,100.00,100.00,100.00,0.074,,1182.53,306.47,,,,,0.00,0.00,0.45,2909.44,,,  ,248.9724,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\24_2_1.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_2_1.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_2_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_2_1.d" ,"1" ,0.629,0.692,0.928,4347.81,27078.55,100.00,100.00,100.00,0.077,,948.71,0.00,,,,,0.00,0.00,0.34,4097.12,,,  ,248.9724,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\24_2_2.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_2_2.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_2_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_2_2.d" ,"1" ,0.663,0.719,0.760,3354.77,13461.36,100.00,100.00,100.00,0.053,,0.00,1119.13,,,,,0.00,0.00,1.43,3387.30,,,  ,248.9724,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\24_2_3.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_2_3.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_2_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_2_3.d" ,"1" ,0.553,0.706,0.814,2944.85,24633.06,100.00,100.00,100.00,0.109,,0.00,0.00,,,,,0.00,0.00,0.97,2762.84,,,  ,248.9724,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\24_3_1.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_3_1.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_3_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_3_1.d" ,"1" ,0.667,0.707,0.877,3915.08,19195.56,100.00,100.00,100.00,0.063,,1399.70,0.00,,,,,0.00,0.00,0.44,3724.85,,,  ,248.9724,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\24_3_2.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_3_2.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_3_2.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_3_2.d" ,"1" ,0.590,0.713,0.862,5840.75,32951.51,100.00,100.00,100.00,0.072,,677.42,0.00,,,,,0.00,0.00,0.84,5257.12,,,  ,248.9724,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\24_3_3.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_3_3.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_3_3.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_3_3.d" ,"1" ,0.670,0.720,0.859,3332.21,18947.91,100.00,100.00,100.00,0.074,,912.12,0.00,,,,,0.00,0.00,0.55,3556.90,,,  ,134.0478,,,,,,,,,,,,

"D:\Projects\Marchand\Data\Carothers\230117\24_4_1.d"," -ESI EIC(87.0082) Scan Frag=175.0V 24_4_1.d "
"D:\Projects\Marchand\Data\Carothers\230117\24_4_1.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"D:\Projects\Marchand\Data\Carothers\230117\24_4_1.d" ,"1" ,0.661,0.702,0.784,5473.47,19932.29,100.00,100.00,100.00,0.049,,795.20,1281.89,,,,,0.00,0.00,0.58,5685.00,,,  ,248.9724,,,,,,,,,,,,

