,1,2,3,4,5,6,7,8,9,10,11,12
A,mod2,mod2,mod2,blank,blank,blank,,,,,,
B,mod2,mod2,mod2,blank,blank,blank,,,,,,
C,mod2,mod2,mod2,blank,blank,blank,,,,,,
D,mod2,mod2,mod2,blank,blank,blank,,,,,,
E,mod2,mod2,mod2,blank,blank,blank,,,,,,
F,std_1,std_2,std_3,std_4,std_5,,,,,,,
G,,,,,,,,,,,,
H,,,,,,,,,,,,
