,1,2,3,4,5,6,7,8,9,10,11,12
A,Fdh,Fdh_mdh,Fdh_mdh_pyc,Fdh_mdh_pyc_sds,Fdh_THF,Fdh_THF_mdh,Fdh_THF_mdh_pyc,Fdh_THF_mdh_pyc_sds,fdh_neg,fdh_mdh_neg,fdh_mdh_pyc_neg,fdh_mdh_pyc_sds_neg
B,Fdh,Fdh_mdh,Fdh_mdh_pyc,Fdh_mdh_pyc_sds,Fdh_THF,Fdh_THF_mdh,Fdh_THF_mdh_pyc,Fdh_THF_mdh_pyc_sds,fdh_neg,fdh_mdh_neg,fdh_mdh_pyc_neg,fdh_mdh_pyc_sds_neg
C,Fdh,Fdh_mdh,Fdh_mdh_pyc,Fdh_mdh_pyc_sds,Fdh_THF,Fdh_THF_mdh,Fdh_THF_mdh_pyc,Fdh_THF_mdh_pyc_sds,fdh_neg,fdh_mdh_neg,fdh_mdh_pyc_neg,fdh_mdh_pyc_sds_neg
D,,,,,,,,,,,,
E,,,,,,,,,,,,
F,,,,,,,,,,,,
G,,,,,,,,,,,,
H,,,,,,,,,,,,
