,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,0hr,fwd_10x,fwd_10x,fwd_neg_10x,fwd_neg_10x,rvrs_10x,rvrs_10x,rvrs_neg_10x,rvrs_neg_10x
B,,,,2hr,fwd_10x,fwd_10x,fwd_neg_10x,fwd_neg_10x,rvrs_10x,rvrs_10x,rvrs_neg_10x,rvrs_neg_10x
C,,,,4hr,fwd_10x,fwd_10x,fwd_neg_10x,fwd_neg_10x,rvrs_10x,rvrs_10x,rvrs_neg_10x,rvrs_neg_10x
D,,,,0hr,fwd_50x,fwd_50x,fwd_neg_50x,fwd_neg_50x,rvrs_50x,rvrs_50x,rvrs_neg_50x,rvrs_neg_50x
E,,,,2hr,fwd_50x,fwd_50x,fwd_neg_50x,fwd_neg_50x,rvrs_50x,rvrs_50x,rvrs_neg_50x,rvrs_neg_50x
F,,,,4hr,fwd_50x,fwd_50x,fwd_neg_50x,fwd_neg_50x,rvrs_50x,rvrs_50x,rvrs_neg_50x,rvrs_neg_50x
G,,,,,,,,,,,,
H,,,,,,,,,,,,
