,1,2,3,4,5,6,7,8,9,10,11,12
A,ACS_CoA,ACS_CoA,ACS_CoA,CoA,CoA,CoA,MOD3,MOD3,MOD3,2_PYC,2_PYC,2_PYC
B,0_ACS_PYC,0_ACS_PYC,0_ACS_PYC,1_ACS_PYC,1_ACS_PYC,1_ACS_PYC,2_ACS_PYC,2_ACS_PYC,2_ACS_PYC,0_ACS,0_ACS,0_ACS
C,1_ACS,1_ACS,1_ACS,2_ACS,2_ACS,2_ACS,0_PYC,0_PYC,0_PYC,1_PYC,1_PYC,1_PYC
D,SDS_ME1,SDS_ME5,SDS_ME11,MOD3_ME1,MOD3_ME5,MOD3_ME11,,,,,,
E,SDS_ME1,SDS_ME5,SDS_ME11,MOD3_ME1,MOD3_ME5,MOD3_ME11,,,,,,
F,SDS_ME1,SDS_ME5,SDS_ME11,MOD3_ME1,MOD3_ME5,MOD3_ME11,,,,,,
G,,,,,,,,,,,,
H,Std_1,Std_2,Std_3,Std_4,Std_5,,,,,,,
